2.0, 20.0, 38.0, 56.0, 74.0, 92.0, 110.0, 128.0, 146.0, 164.0, 182.0, 200.0
0.01, 0.07272727272727272, 0.13545454545454547, 0.19818181818181818, 0.2609090909090909, 0.32363636363636367, 0.38636363636363635, 0.4490909090909091, 0.5118181818181818, 0.5745454545454546, 0.6372727272727273, 0.7
