# 10
0.054999999999999966, 0.21099999999999994, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995
0.03499999999999996, 0.09699999999999996, 0.443, 0.31899999999999995, 0.21399999999999994, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995
0.006000000000000089, 0.05600000000000001, 0.22500000000000003, 0.29100000000000004, 0.202, 0.12400000000000004, 0.12400000000000004, 0.13799999999999996, 0.13799999999999996, 0.13799999999999996
-0.11399999999999993, -0.10999999999999996, 0.11699999999999999, -0.0040000000000000036, 0.11499999999999999, 0.08700000000000002, 0.056000000000000015, 0.056000000000000015, 0.056000000000000015, 0.056000000000000015
-0.16399999999999998, -0.103, 0.09399999999999997, 0.08199999999999999, 0.08900000000000002, 0.0040000000000000036, -0.07599999999999998, -0.07599999999999998, -0.07599999999999998, -0.07599999999999998
-0.17500000000000004, -0.16700000000000007, -0.008000000000000007, 0.03199999999999992, 0.06899999999999998, -0.07900000000000004, -0.13600000000000007, -0.13600000000000007, -0.13600000000000007, -0.13600000000000007
-0.03199999999999999, -0.008000000000000014, 0.086, 0.08100000000000002, 0.199, 0.098, 0.046, 0.046, 0.046, 0.046
0.03499999999999999, 0.03899999999999999, 0.3229999999999999, 0.194, 0.21299999999999994, 0.105, 0.07899999999999999, 0.07899999999999999, 0.07899999999999999, 0.07899999999999999
-0.013999999999999999, 0.19299999999999995, 0.3069999999999999, 0.18899999999999995, 0.15199999999999997, 0.08599999999999998, 0.07099999999999998, 0.07099999999999998, 0.07099999999999998, 0.07099999999999998
0.02000000000000003, 0.02000000000000003, 0.065, 0.08300000000000002, -0.093, -0.03699999999999999, -0.086, -0.086, -0.086, -0.086
