# 12
0.054999999999999966, 0.21799999999999994, 0.21099999999999994, 0.15999999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995
0.03499999999999996, 0.08099999999999993, 0.21199999999999994, 0.37999999999999995, 0.399, 0.21299999999999994, 0.20499999999999993, 0.21399999999999994, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995, 0.13399999999999995
-0.086, -0.020000000000000004, 0.017, 0.092, 0.23899999999999993, 0.285, 0.26699999999999996, 0.256, 0.144, 0.10099999999999999, 0.10099999999999999, 0.10099999999999999
-0.131, -0.091, -0.11299999999999998, -0.068, 0.09200000000000001, 0.13499999999999995, 0.013000000000000018, -0.020999999999999998, 0.023000000000000027, -0.029999999999999995, -0.03899999999999999, -0.03899999999999999
-0.17900000000000002, -0.131, -0.12200000000000004, 0.0, 0.10600000000000002, -0.055000000000000014, 0.171, 0.232, 0.109, 0.03300000000000001, 0.002000000000000001, 0.002000000000000001
-0.186, -0.17400000000000004, -0.12200000000000003, 0.09199999999999996, -0.06400000000000003, 0.002999999999999975, 0.13599999999999995, 0.03499999999999996, 0.06999999999999997, -0.07500000000000001, -0.10600000000000002, -0.10600000000000002
-0.18799999999999997, -0.23700000000000004, -0.174, -0.085, 0.15699999999999997, -0.018999999999999975, 0.1069999999999999, 0.06899999999999998, -0.04500000000000001, -0.10700000000000001, -0.129, -0.129
-0.09799999999999999, -0.12000000000000002, -0.07800000000000003, -0.028000000000000008, 0.24100000000000005, 0.153, 0.099, 0.12199999999999996, 0.033, 0.009999999999999998, -0.012, -0.012
0.053999999999999986, 0.02700000000000001, 0.07400000000000001, 0.123, 0.246, 0.20700000000000002, 0.187, 0.313, 0.22, 0.155, 0.111, 0.111
0.02199999999999997, 0.03899999999999999, 0.05999999999999999, 0.23099999999999998, 0.20299999999999999, 0.29200000000000004, 0.136, 0.197, 0.21200000000000005, 0.08899999999999998, 0.07999999999999999, 0.07999999999999999
-0.05299999999999998, 0.07700000000000001, 0.177, 0.25700000000000006, 0.135, 0.128, 0.193, 0.046, 0.155, 0.047, 0.028000000000000008, 0.028000000000000008
0.02000000000000003, 0.14300000000000007, -0.0020000000000000018, 0.12700000000000006, 0.09900000000000003, 0.059, 0.0, -0.093, -0.03599999999999999, -0.027999999999999976, -0.064, -0.086
