# Array shape: (2, 2, 2)
2.280000000000000082e-01 2.179999999999999993e-01
3.140000000000000013e-01 3.629999999999999893e-01
# New slice
4.060000000000000275e-01 3.419999999999999707e-01
3.970000000000001306e-01 3.970000000000001306e-01
# New slice
