2.0, 68.0, 134.0, 200.0
0.01, 0.34, 0.67, 1.0
0.01, 0.34, 0.67, 1.0
2.0, 31.333333333333332, 60.666666666666664, 90.0
10.0, 73.33333333333334, 136.66666666666669, 200.0
0.01, 0.34, 0.67, 1.0
